distance,throughput,delay
23782.541558883062,0.0,0.0
23825.69100781759,0.0,0.0
23868.866521056254,0.0,0.0
23912.068082873968,0.0,0.0
23955.295677574093,0.0,0.0
23998.549289488314,0.0,0.0
24041.82890297658,0.0,0.0
24085.134502427012,0.0,0.0
24128.466072255815,0.0,0.0
24171.823596907205,0.0,0.0
24215.20706085331,0.0,0.0
24258.616448594097,0.0,0.0
24302.05174465728,0.0,0.0
24345.512933598256,0.0,0.0
24389.0,0.0,0.0
24432.512928472996,0.0,0.0
24476.051703655146,0.0,0.0
24519.616310211706,0.0,0.0
24563.20673283519,0.0,0.0
24606.822956245287,0.0,0.0
24650.464965188792,0.0,0.0
24694.132744439517,0.0,0.0
24737.826278798224,0.0,0.0
24781.54555309253,0.0,0.0
24825.290552176826,0.0,0.0
24869.061260932227,0.0,0.0
24912.85766426646,0.0,0.0
24956.679747113798,0.0,0.0
25000.52749443499,0.0,0.0
25044.40089121718,0.0,0.0
25088.299922473823,0.0,0.0
25132.224573244606,0.0,0.0
25176.174828595387,0.0,0.0
25220.15067361811,0.0,0.0
25264.152093430723,0.0,0.0
25308.179073177114,0.0,0.0
25352.231598027025,0.0,0.0
25396.30965317599,0.0,0.0
25440.413223845244,0.0,0.0
25484.542295281663,0.0,0.0
25528.696852757683,0.0,0.0
25572.876881571225,0.0,0.0
25617.082367045627,0.0,0.0
25661.31329452957,0.0,0.0
25705.569649396995,0.0,0.0
25749.85141704705,0.0,0.0
25794.158582903998,0.0,0.0
25838.491132417155,0.0,0.0
25882.84905106082,0.0,0.0
25927.232324334196,0.0,0.0
25971.640937761327,0.0,0.0
26016.07487689102,0.0,0.0
26060.534127296778,0.0,0.0
26105.018674576735,0.0,0.0
26149.528504353573,0.0,0.0
26194.063602274466,0.0,0.0
26238.623954011004,0.0,0.0
26283.209545259117,0.0,0.0
26327.820361739025,0.0,0.0
26372.456389195147,0.0,0.0
26417.117613396054,0.0,0.0
26461.80402013438,0.0,0.0
26506.51559522677,0.0,0.0
26551.25232451381,0.0,0.0
26596.01419385995,0.0,0.0
26640.80118915345,0.0,0.0
26685.613296306306,0.0,0.0
26730.45050125418,0.0,0.0
26775.312789956348,0.0,0.0
26820.200148395612,0.0,0.0
26865.112562578255,0.0,0.0
26910.050018533966,0.0,0.0
26955.01250231578,0.0,0.0
27000.0,0.0,0.0
27045.012497686148,0.0,0.0
27090.049981496897,0.0,0.0
27135.112437577995,0.0,0.0
27180.19985209822,0.0,0.0
27225.312211249297,0.0,0.0
27270.44950124585,0.0,0.0
27315.611708325334,0.0,0.0
27360.798818747964,0.0,0.0
27406.01081879667,0.0,0.0
27451.24769477701,0.0,0.0
27496.50943301713,0.0,0.0
27541.796019867696,0.0,0.0
27587.10744170182,0.0,0.0
27632.44368491502,0.0,0.0
27677.80473592514,0.0,0.0
27723.19058117229,0.0,0.0
27768.601207118805,0.0,0.0
27814.03660024916,0.0,0.0
27859.49674706993,0.0,0.0
27904.981634109707,0.0,0.0
27950.49124791906,0.0,0.0
27996.025575070475,0.0,0.0
28041.584602158273,0.0,0.0
28087.168315798586,0.0,0.0
28132.776702629268,0.0,0.0
28178.40974930984,0.0,0.0
28224.067442521464,0.0,0.0
28269.749768966827,0.0,0.0
28315.45671537014,0.0,0.0
28361.188268477046,0.0,0.0
28406.944415054568,0.0,0.0
28452.725141891067,0.0,0.0
28498.530435796158,0.0,0.0
28544.360283600683,0.0,0.0
28590.214672156624,0.0,0.0
28636.09358833708,0.0,0.0
28681.997019036175,0.0,0.0
28727.92495116903,0.0,0.0
28773.87737167169,0.0,0.0
28819.854267501076,0.0,0.0
28865.855625634933,0.0,0.0
28911.88143307177,0.0,0.0
28957.931676830787,0.0,0.0
29004.006343951864,0.0,0.0
29050.10542149546,0.0,0.0
29096.22889654259,0.0,0.0
29142.37675619475,0.0,0.0
29188.54898757388,0.0,0.0
29234.74557782229,0.0,0.0
29280.966514102638,0.0,0.0
29327.21178359784,0.0,0.0
29373.48137351104,0.0,0.0
29419.775271065548,0.0,0.0
29466.093463504796,0.0,0.0
29512.43593809227,0.0,0.0
29558.802682111465,0.0,0.0
29605.19368286585,0.0,0.0
29651.608927678782,0.0,0.0
29698.048403893477,0.0,0.0
29744.51209887296,0.0,0.0
29791.0,0.0,0.0
29837.512094677062,0.0,0.0
29884.048370326265,0.0,0.0
29930.608814389325,0.0,0.0
29977.1934143275,0.0,0.0
30023.802157621543,0.0,0.0
30070.435031771656,0.0,0.0
30117.09202429743,0.0,0.0
30163.773122737814,0.0,0.0
30210.478314651027,0.0,0.0
30257.207587614557,0.0,0.0
30303.96092922508,0.0,0.0
30350.738327098403,0.0,0.0
30397.539768869454,0.0,0.0
30444.36524219219,0.0,0.0
30491.21473473958,0.0,0.0
30538.08823420353,0.0,0.0
30584.985728294854,0.0,0.0
30631.907204743227,0.0,0.0
30678.852651297115,0.0,0.0
30725.82205572375,0.0,0.0
30772.81540580907,0.0,0.0
30819.832689357678,0.0,0.0
30866.873894192784,0.0,0.0
30913.939008156176,0.0,0.0
30961.02801910815,0.0,0.0
31008.140914927488,0.0,0.0
31055.27768351138,0.0,0.0
31102.438312775415,0.0,0.0
31149.622790653502,0.0,0.0
31196.831105097837,0.0,0.0
31244.063244078865,0.0,0.0
31291.31919558522,0.0,0.0
31338.59894762368,0.0,0.0
31385.902488219133,0.0,0.0
31433.229805414525,0.0,0.0
31480.580887270808,0.0,0.0
31527.955721866903,0.0,0.0
31575.35429729966,0.0,0.0
